pseudoprofile_id,role,var_id,source_variable_id,label,ontology_path,domain,priority,polarity,measurement_mode,measurement_channel,assessment_type,measurement_item_or_signal,measurement_scale_or_unit,sampling_per_day,recall_window,expected_variability
pseudoprofile_FTC_ID020,predictor,P01,,External time-management scaffolds and routines,[PSYCHO] / core_psychological_skills_toolkits / executive_function_and_self_management / planning_and_prioritization / goal_structuring / *plan_do_review_self_management,PSYCHO,HIGH,,EMA_self_report,smartphone EMA app,momentary,"In the past 3 hours, to what extent did you use external time-management scaffolds (calendar reminders, to-do lists, automation) to plan tasks? (1-9)",1-9 Likert,4,past_3_hours,high
pseudoprofile_FTC_ID020,predictor,P02,,Financial management automation and coaching,[PSYCHO] / cognitive_based_therapies / financial_mails_and_budgeting_support,PSYCHO,MED,,EMA_self_report,smartphone EMA app,momentary,"In the past 3 hours, to what extent did you use financial automation or coaching tools to manage money tasks? (1-9)",1-9 Likert,4,past_3_hours,high
pseudoprofile_FTC_ID020,predictor,P03,,Household task management system,[PSYCHO] / cognitive_capacity_enhancement_and_stimulation / program_setup_and_transfer / assessment_goals_and_task_selection / personalization / *task_breakdown_skill,PSYCHO,MED,,EMA_self_report,smartphone EMA app,momentary,"Since your last prompt, how effectively did you break down household chores into small actionable steps? (1-9)",1-9 Likert,4,past_3_hours,high
pseudoprofile_FTC_ID020,predictor,P04,,Social accountability platform,[SOCIAL] / interpersonal_therapeutic_solutions / accountability_and_support / *group_or_social_tracking,SOCIAL,MED,,EMA_self_report,smartphone EMA app,momentary,"In the past 3 hours, to what extent did you engage with a social accountability platform to track tasks or commitments? (1-9)",1-9 Likert,4,past_3_hours,high
pseudoprofile_FTC_ID020,predictor,P05,,Health self-management optimization,[BIO] / health_optimization / self_management_tools,BIO,MED,,EMA_self_report,smartphone EMA app,momentary,"In the past 3 hours, to what extent did you engage in health self-management behaviors (e.g., exercise, medication, appointments)? (1-9)",1-9 Likert,4,past_3_hours,high
pseudoprofile_FTC_ID020,predictor,P06,,Self-compassion and cognitive reframing,[PSYCHO] / core_psychological_skills_toolkits / emotion_regulation_and_affect_skills,PSYCHO,MED,,EMA_self_report,smartphone EMA app,momentary,"In the past 3 hours, to what extent did you engage in self-compassion or cognitive reframing practices? (1-9)",1-9 Likert,4,past_3_hours,high
pseudoprofile_FTC_ID020,predictor,P07,,Mastery experiences and strength-based framing,[PSYCHO] / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / build_mastery_and_efficacy / *graded_task_mastery_planning,PSYCHO,MED,,EMA_self_report,smartphone EMA app,momentary,"In the past 3 hours, to what extent did you notice mastery or efficacy growth from completing tasks? (1-9)",1-9 Likert,4,past_3_hours,high
pseudoprofile_FTC_ID025,criterion,C01,,Frequency of automatic social comparisons,,,HIGH,unknown,EMA_self_report,Smartphone EMA app,momentary,"Since the last prompt, how frequently did you automatically compare yourself to others in daily situations? Rate from 1 (Not at all) to 9 (Very frequently).",1-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID025,criterion,C02,,Specific triggers: others' achievements,,,HIGH,unknown,EMA_self_report,Smartphone EMA app,momentary,"Since the last prompt, when you observed peers' achievements (e.g., promotions), how intense were your reactions (1-9 scale)?",1-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID025,criterion,C03,,Speed of negative self-evaluation after a trigger,,,HIGH,unknown,EMA_self_report,Smartphone EMA app,momentary,"When exposed to a trigger, how quickly do you shift from positive to negative self-evaluation (within seconds is 1; slower responses higher)?",1-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID025,criterion,C04,,Intensity of lowered self-worth (feeling like a failure),,,HIGH,unknown,EMA_self_report,Smartphone EMA app,momentary,"Since the last prompt, rate how strongly you feel like a failure after comparisons (1-9).",1-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID025,criterion,C05,,Jealousy/envious emotional response,,,MED,unknown,EMA_self_report,Smartphone EMA app,momentary,"When others succeed, how strong is your jealousy/envious feeling (1-9)?",1-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID025,criterion,C06,,Repetitive thinking/rumination loop,,,HIGH,unknown,EMA_self_report,Smartphone EMA app,momentary,"Since the last prompt, rate the extent to which you are caught in repetitive negative thoughts about yourself (1-9).",1-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID025,criterion,C07,,Capacity to maintain initial positive affect,,,MED,unknown,EMA_self_report,Smartphone EMA app,momentary,"When you hear about others' good news, rate your ability to sustain the initial positive feeling (1-9; 1 = cannot sustain, 9 = sustains easily).",1-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID025,criterion,C08,,Motivation and intent to change,,,MED,unknown,EMA_self_report,Smartphone EMA app,momentary,"In the moment, how motivated are you to stop the jealous/comparative pattern and to change your response (1-9)?",1-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID025,predictor,P01,,Self-Compassion_Practice (failure-related),PSYCHO / self_and_identity_work / self_esteem_and_self_worth_work / *self_compassion_practice,PSYCHO,HIGH,,EMA_self_report,Smartphone EMA app,momentary,"Since the last prompt, rate how strongly you treated yourself with kindness or understanding when you felt inadequate (1-9).",1-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID025,predictor,P02,,Self-Monitoring_Goals_and_Feedback_Loop,PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / *self_monitoring_goals_and_feedback_loop,PSYCHO,HIGH,,EMA_self_report,Smartphone EMA app,momentary,"Since the last prompt, rate how often you set a short-term goal or received feedback on your response to social comparison (1-9).",1-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID025,predictor,P03,,Mindfulness_Based_Interventions,PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / *mindfulness_practices,PSYCHO,HIGH,,EMA_self_report,Smartphone EMA app,momentary,"Since the last prompt, rate your level of mindful awareness or nonjudgmental noticing of thoughts (1-9).",1-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID025,predictor,P04,,Emotion_Regulation_Skills,PSYCHO / Core_Psychological_Skills_Toolkits / Emotion_Regulation_and_Affective_Mastery,PSYCHO,MED,,EMA_self_report,Smartphone EMA app,momentary,"Since the last prompt, rate how effectively you regulated your emotions in response to a triggering event (1-9).",1-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID025,predictor,P05,,Sleep_Rhythm_and_Circadian_Entrainment,BIO / Sleep_Circadian_and_Restoration / Circadian_Entrainment,BIO,MED,,passive_phone_sensor,Phone sleep sensors,passive_continuous,Sleep duration (minutes) last night; sleep quality (1-9) in the past 24h.,minutes + 1-9 scale,1,past_24_hours,high
pseudoprofile_FTC_ID025,predictor,P06,,Social_Support_and_Belonging_Network,SOCIAL / Social_Support_and_Belonging / Network_Building_And_Maintenance,SOCIAL,MED,,EMA_self_report,Smartphone EMA app,momentary,"Since the last prompt, rate perceived social support and sense of belonging (1-9).",1-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID025,predictor,P07,,Cognitive_Reframing_and_Beliefs,PSYCHO / Cognitive_Behavioral_Therapies / Cognitive_Reframing,PSYCHO,MED,,EMA_self_report,Smartphone EMA app,momentary,"Since the last prompt, rate how effectively you reframe your interpretation of others’ success (1-9).",1-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID025,predictor,P08,,Activation_and_Values-Based_Action,PSYCHO / Movement_Physical_Function_and_Somatic_Care / Recovery_and_Regeneration_Supports / Behavior_Activation,PSYCHO,MED,,EMA_self_report,Smartphone EMA app,momentary,"Since the last prompt, rate your engagement in activation/values-based actions (1-9).",1-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID039,criterion,C01,custom,Romantic relationship doubt,,,HIGH,higher_is_worse,EMA_self_report,smartphone_EMA_app,momentary,What is your current level of uncertainty about the quality/viability/future of your romantic relationship? Please rate on a 1-9 scale.,1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID039,criterion,C02,custom,Short-term mood variability,,,MED,higher_is_worse,EMA_self_report,smartphone_EMA_app,momentary,"What is your current mood on a 1-9 scale? (1=low mood, 9=high mood)",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID039,criterion,C03,custom,State-dependent emotional connection to partner,,,HIGH,higher_is_better,EMA_self_report,smartphone_EMA_app,momentary,"Right now, how would you rate your feelings toward your partner on a 1-9 scale? (1=not at all affectionate, 9=very affectionate)",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID039,criterion,C04,custom,Attribution uncertainty (internal vs external cause),,,MED,higher_is_worse,EMA_self_report,smartphone_EMA_app,momentary,"Right now, to what extent is your current negative feeling due to internal mood fluctuations versus relationship circumstances? Please rate on a 1-9 scale.",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID039,criterion,C05,custom,Acute panic/catastrophic self-evaluation,,,HIGH,higher_is_worse,EMA_self_report,smartphone_EMA_app,momentary,"Right now, how intense are panic-like thoughts about being fundamentally flawed? Rate on a 1-9 scale.",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID039,criterion,C06,custom,Emotion regulation / coping capacity in moments of doubt,,,MED,higher_is_better,EMA_self_report,smartphone_EMA_app,momentary,"Right now, how effectively can you use emotion regulation strategies to tolerate uncertainty and mood swings? Rate on a 1-9 scale.",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID039,criterion,C07,custom,Impact on relationship decision-making and behavior,,,HIGH,higher_is_better,EMA_self_report,smartphone_EMA_app,momentary,"Right now, to what extent do doubts, mood swings, and panic influence your decisions or behaviors regarding the relationship? Rate on a 1-9 scale.",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID039,predictor,P01,,Emotion Regulation Skills Training (CBT/DBT-based),[PSYCHO] > Core_Psychological_Skills_Toolkits > Emotion_Regulation_and_Affective_Mastery,PSYCHO,HIGH,,EMA_self_report,smartphone_EMA_app,momentary,"In the last moment, rate how effectively you used emotion regulation strategies to cope with mood uncertainty (1-9)",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID039,predictor,P02,,Attribution Uncertainty (internal vs external cause),[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,PSYCHO,MED,,EMA_self_report,smartphone_EMA_app,momentary,"Right now, to what extent is mood due to internal mood fluctuations vs relationship circumstances? (1-9)",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID039,predictor,P03,,Romantic Relationship Communication Skills,[SOCIAL] > Interpersonal_Solution_Sets > Romantic_Intimacy_and_Relationships > Romantic_Relationship_Skills_and_Support,SOCIAL,HIGH,,EMA_self_report,smartphone_EMA_app,momentary,"Right now, how effectively did you communicate with your partner in the last interaction? (1-9)",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID039,predictor,P04,,Sleep Quality (Last Night),[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices,BIO,MED,,EMA_self_report,smartphone_Morning_diary,morning_diary,How would you rate last night's sleep quality on a 1-9 scale?,1-9,1,last_night,high
pseudoprofile_FTC_ID039,predictor,P05,,Social Support & Belonging Engagement,[SOCIAL] > Social_Support_and_Belonging > Network_Building_And_Maintenance,SOCIAL,MED,,EMA_self_report,smartphone_EMA_app,momentary,"Over the past few hours, how supported did you feel by others? (1-9)",1-9,4,past_3_hours,high
pseudoprofile_FTC_ID039,predictor,P06,,Moderate Physical Activity (wearable),[BIO] > Movement_and_Bodywork > Moderate_Physical_Activity,BIO,MED,,wearable_sensor,wearable_device,passive_daily_aggregate,Daily minutes of moderate-intensity activity (≥3 METs),minutes,1,past_24_hours,high
pseudoprofile_FTC_ID045,criterion,C01,custom,Rate of small work errors,,,HIGH,unknown,EMA_self_report,Smartphone EMA app,momentary,Please rate the recent rate/likelihood of small mistakes on a 1-9 scale for current shift/work period.,1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID045,criterion,C02,custom,Catastrophic job-loss expectation (anticipatory fear),,,HIGH,unknown,EMA_self_report,Smartphone EMA app,momentary,"Right now, rate your thoughts/feelings that your mistakes could imminently lead to being fired, on a 1-9 scale.",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID045,criterion,C03,custom,Compensatory overwork (working late),,,MED,unknown,EMA_self_report,Smartphone EMA app,momentary,"Since your last mistake, how much time have you spent working beyond scheduled hours (overtime) and/or skipping breaks? Rate 1 (none) to 9 (extensive) on current episode.",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID045,criterion,C04,custom,Daytime tiredness/fatigue,,,HIGH,unknown,EMA_self_report,Smartphone EMA app,momentary,"Right now, rate your energy/restoration level during work on a 1-9 scale.",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID045,criterion,C05,custom,Attention/cognitive performance decline linked to fatigue,,,HIGH,unknown,EMA_self_report,Smartphone EMA app,momentary,"While fatigued, rate the frequency of attention lapses or processing slowdowns on a 1-9 scale.",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID045,predictor,P01,,Sleep regularization and sleep hygiene,[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices,BIO,HIGH,,EMA_self_report,Smartphone EMA app,momentary,"Please rate your sleep quality last night and the consistency of your sleep schedule on a 1-9 scale (1 = very poor/very inconsistent, 9 = excellent/very consistent).",1-9,4,past_24_hours,high
pseudoprofile_FTC_ID045,predictor,P02,,Structured fatigue-energy management with planned microbreaks,[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices,BIO,HIGH,,EMA_self_report,Smartphone EMA app,momentary,"Right now, rate your energy level on a 1-9 scale (1 = very low energy, 9 = high energy).",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID045,predictor,P03,,Pre-task checklists and error-proofing routines,[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation,PSYCHO,MED,,EMA_self_report,Smartphone EMA app,momentary,"Before starting your last task, did you complete a brief pre-task checklist? Rate its thoroughness on a 1-9 scale.",1-9,4,since_last_prompt,medium
pseudoprofile_FTC_ID045,predictor,P04,,Boundary-setting and supervisor alignment to cap overtime,[PSYCHO] > change_process_and_therapeutic_phases > behavioral_integration > lifestyle_performance_and_wellbeing_integration,PSYCHO,MED,,EMA_self_report,Smartphone EMA app,momentary,"Today, how effectively did you set and maintain boundaries to limit overtime? Rate on a 1-9 scale.",1-9,4,since_last_prompt,medium
pseudoprofile_FTC_ID045,predictor,P05,,External cognitive offloading tools and prompts,[PSYCHO] > Cognitive_capacity_enhancement_and_stimulation > cognitive_offloading_and_external_aids,PSYCHO,MED,,EMA_self_report,Smartphone EMA app,momentary,"Have you used an external tool (e.g., checklist, notes) to offload cognitive load in the last task? Rate usefulness on a 1-9 scale.",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID045,predictor,P06,,Cognitive restructuring and resilience training (threat appraisal),[PSYCHO] > Cognitive_Behavioral_Therapies > Metacognitive_and_Attention_based_Interventions,PSYCHO,MED,,EMA_self_report,Smartphone EMA app,momentary,"In the last few hours, rate how strongly you believe your mistakes will lead to firing on a 1-9 scale.",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID047,criterion,C01,custom,Perceived belonging at work,,,HIGH,unknown,EMA_self_report,smartphone_app,momentary,"Right now, do you feel like an outsider at work or feel excluded by colleagues?",1-9 Likert,5,since_last_prompt,high
pseudoprofile_FTC_ID047,criterion,C02,custom,Perceived belonging with friends,,,MED,unknown,EMA_self_report,smartphone_app,momentary,"Right now, do you feel less socially participating or less visible in your friend groups?",1-9 Likert,5,since_last_prompt,high
pseudoprofile_FTC_ID047,criterion,C03,custom,Perceived acceptance by family,,,HIGH,unknown,EMA_self_report,smartphone_app,momentary,"Right now, do you feel judged by your family or that you fail to meet family expectations?",1-9 Likert,5,since_last_prompt,high
pseudoprofile_FTC_ID047,criterion,C04,custom,Effortful inauthentic self-presentation (masking),,,HIGH,unknown,EMA_self_report,smartphone_app,momentary,"Frequent use of altered behaviors or emotional concealment to fit in across social contexts, resulting in deliberate self-presentation that feels inauthentic.",1-9 Likert,5,since_last_prompt,high
pseudoprofile_FTC_ID047,criterion,C05,custom,Social/psych exhaustion from role management,,,MED,unknown,EMA_self_report,smartphone_app,momentary,"Experience of fatigue, lowered energy, or frustration attributable to maintaining different roles or masks in relationships.",1-9 Likert,5,since_last_prompt,high
pseudoprofile_FTC_ID047,criterion,C06,custom,Global sense of non-belonging / negative self-concept,,,HIGH,unknown,EMA_self_report,smartphone_app,momentary,"Right now, do you feel you don't belong anywhere or have a negative sense of self related to your social identity?",1-9 Likert,5,since_last_prompt,high
pseudoprofile_FTC_ID047,predictor,P01,,Sleep_Routines_and_Practices,Sleep_and_Circadian,BIO,HIGH,,EMA_self_report,smartphone_app,morning_diary,How would you rate your sleep quality last night on a 1 (very poor) to 9 (excellent) scale?,1-9,1,past_night,high
pseudoprofile_FTC_ID047,predictor,P02,,Identity_Consolidation_Strategies,Identity_Consolidation,PSYCHO,HIGH,,EMA_self_report,smartphone_app,momentary,"Right now, to what extent do you feel your sense of identity is aligned with your actions today? (1-9)",1-9,5,since_last_prompt,high
pseudoprofile_FTC_ID047,predictor,P03,,Network_Building_And_Maintenance,Social_Support_and_Belonging,SOCIAL,MED,,EMA_self_report,smartphone_app,momentary,"In the last 2–3 hours, how connected or supported did you feel by your social network? (1-9)",1-9,5,since_last_prompt,high
pseudoprofile_FTC_ID047,predictor,P04,,Microbiome_GutBrain_Axis_Support,GutBrain_Axis,BIO,LOW,,passive_phone_sensor,phone_sensors,passive_aggregated_per_prompt,"Proxy indicators of gut-brain axis state: HRV proxy, activity variability, and sleep quality proxy aggregated in the current window.",arbitrary_units,5,past_6_hours,high
pseudoprofile_FTC_ID047,predictor,P05,,Shame_Guilt_and_Self_Forgiveness,Self_Compassion_and_Shame_Work,PSYCHO,MED,,EMA_self_report,smartphone_app,momentary,"Right now, rate your level of self-criticism or guilt about social interactions (1-9).",1-9,5,since_last_prompt,high
pseudoprofile_FTC_ID047,predictor,P06,,Behavior_Change_and_Activation,Behavior_Change_and_Activation,PSYCHO,MED,,EMA_self_report,smartphone_app,momentary,"Today, have you taken a first step toward a meaningful task or social connection? (1-9)",1-9,5,since_last_prompt,high
pseudoprofile_FTC_ID046,criterion,C01,custom,Auditory trigger sensitivity (chewing sounds),,,HIGH,higher_is_worse,EMA_self_report,In-app EMA,momentary,"In the past hour, how strongly did you experience aversive reactivity (discomfort or agitation) when exposed to chewing/mouth noises? Rate 1–9.",1-9,5,since_last_prompt,high
pseudoprofile_FTC_ID046,criterion,C02,custom,Intensity and controllability of anger response,,,HIGH,higher_is_worse,EMA_self_report,In-app EMA,momentary,"When the trigger occurred, how intense was your anger and how controllable did you feel it was? Rate 1–9 for intensity and 1–9 for controllability.",1-9,5,since_last_prompt,high
pseudoprofile_FTC_ID046,criterion,C03,custom,Perseverative auditory attention / inability to habituate,,,HIGH,higher_is_worse,EMA_self_report,In-app EMA,momentary,"After exposure, how often do you find yourself replaying or cannot stop hearing the trigger sounds? Rate 1–9.",1-9,5,since_last_prompt,high
pseudoprofile_FTC_ID046,criterion,C04,custom,Self-directed distress and negative evaluation,,,HIGH,higher_is_worse,EMA_self_report,In-app EMA,momentary,"Right after a trigger, rate how distressed you feel about having these reactions on a 1–9 scale.",1-9,5,since_last_prompt,high
pseudoprofile_FTC_ID046,criterion,C05,custom,Reported sensitivity to textures,,,HIGH,higher_is_worse,EMA_self_report,In-app EMA,momentary,Do you notice unusual sensitivity or aversion to textures (tactile/visual) alongside your sound sensitivity? Rate 1–9.,1-9,5,since_last_prompt,high
pseudoprofile_FTC_ID046,predictor,P01,,Autonomic Arousal Regulation Practice (paced breathing / HRV biofeedback),[BIO] > Autonomic_Regulation_and_Arousal_Skills,BIOxPSYCHO,HIGH,,wearable_sensor,"HRV_index (e.g., RMSSD) in last 5 minutes; optional EMA prompt on paced-breathing usage",momentary,"HRV index in the last 5 minutes; if not available, self-report of paced-breathing usage in last 10 minutes.",HRV_units / 1-9 (self-report surrogate if needed),5,past_10_minutes,high
pseudoprofile_FTC_ID046,predictor,P02,,Self-Soothing Sensory Toolkit Usage (multi-sensory toolkit),[PSYCHO] > Core_Psychological_Skills_Toolkits > Self_Soothe_Sensory_Toolkit,PSYCHOxSOCIAL,HIGH,,EMA_self_report,In-app EMA,momentary,"In the last 60 minutes, did you use any self-soothing sensory tools? Rate effectiveness 1–9.",1-9,5,past_60_minutes,high
pseudoprofile_FTC_ID046,predictor,P03,,Mindfulness of Sounds (present-moment awareness of auditory input),[PSYCHO] > Third_Wave_and_Contextual_Therapies > Present_Moment_Awareness_Skills,PSYCHO,MED,,EMA_self_report,In-app EMA,momentary,"In the last 60 minutes, rate your ability to observe sounds without getting reactive. 1–9.",1-9,5,past_60_minutes,high
pseudoprofile_FTC_ID046,predictor,P04,,Compassion-Focused Self-Relating Practice,[PSYCHO] > Third_Wave_and_Contextual_Therapies > Compassion_FocusedInterventions,PSYCHO,MED,,EMA_self_report,In-app EMA,momentary,"In the last 60 minutes, rate your use and perceived effectiveness of compassionate self-talk. 1–9.",1-9,5,past_60_minutes,high
pseudoprofile_FTC_ID046,predictor,P05,,Sleep Hygiene and Circadian Regularity,[BIO] > Sleep_Circadian_and_Restoration,BIO,MED,,EMA_self_report,Evening diary,end_of_day,"From last night, how many hours did you sleep and how would you rate overall sleep quality (1–9)?",1-9,1,last_night,medium
pseudoprofile_FTC_ID048,criterion,C01,custom,Persistent low-intensity grief/longing,,,HIGH,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,"Right now, rate your ongoing emotional pain or longing related to the breakup on a scale from 0 (none) to 8 (extreme).",0-8,5,since_last_prompt,high
pseudoprofile_FTC_ID048,criterion,C02,custom,Repetitive checking of ex's social media,,,MED,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,"Since the last prompt, how often did you visit your ex's social media in a way you later regretted? Rate on a 0-8 scale.",0-8,5,since_last_prompt,high
pseudoprofile_FTC_ID048,criterion,C04,custom,Acute somatic distress triggered by checking,,,MED,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,"Right after checking the ex's social media, rate the intensity of physical symptoms (e.g., nausea, 'sick' feeling) on a 0-8 scale.",0-8,5,since_last_prompt,high
pseudoprofile_FTC_ID048,criterion,C05,custom,Difficulty inhibiting checking despite harm,,,MED,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,"Since the last prompt, how difficult was it to refrain from checking your ex's social media, even when you knew it increased distress? Rate on a 0-8 scale.",0-8,5,since_last_prompt,high
pseudoprofile_FTC_ID048,criterion,C06,custom,Upward social comparison/rumination about ex,,,MED,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,"During or after checking, rate the extent of social comparison/rumination about the ex on a 0-8 scale.",0-8,5,since_last_prompt,high
pseudoprofile_FTC_ID048,predictor,P01,,Digital_Social_Environment_Structure_and_Blockers,SOCIAL > digital_social_environment > boundaries_and_wellbeing,SOCIAL,MED,,EMA_self_report,Smartphone EMA app,momentary,"Since the last prompt, how strong were your boundaries against checking your ex on social media today? Rate 0-8.",0-8,5,since_last_prompt,high
pseudoprofile_FTC_ID048,predictor,P02,,Urge_Surfing_and_Delay_Strategy_for_Checking,PSYCHO > cognitive_behavioral_therapies > exposure_and_inhibitory_learning,PSYCHO,MED,,EMA_self_report,Smartphone EMA app,momentary,"Since the last prompt, rate the strength of urge to check your ex's social media on a 0-8 scale.",0-8,5,since_last_prompt,high
pseudoprofile_FTC_ID048,predictor,P03,,Self_Compassion_Training_to_Reduce_Shame,PSYCHO > core_psychological_skills_toolkits > emotion_regulation_and_affective_mastery,PSYCHO,MED,,EMA_self_report,Smartphone EMA app,momentary,"Since the last prompt, rate how kind and supportive you were to yourself on a 0-8 scale.",0-8,5,since_last_prompt,high
pseudoprofile_FTC_ID048,predictor,P04,,Sleep_Regulation_and_Rhythm_Building,BIO > Sleep_Circadian_and_Restoration > Sleep_Routines_and_Practices,BIO,MED,,behavioral_log,Mobile App Diary,end_of_day,"Yesterday, how many hours did you sleep? Rate your overall sleep quality yesterday on a 0-8 scale.",0-8,1,yesterday,high
pseudoprofile_FTC_ID048,predictor,P05,,Structured_Social_Support_and_Connections,SOCIAL > social_support_and_belonging > network_building_and_maintenance,SOCIAL,MED,,EMA_self_report,Smartphone EMA app,momentary,"Today, how supported did you feel by your social network? Rate 0-8.",0-8,5,since_last_prompt,high
pseudoprofile_FTC_ID003,criterion,C01,custom,Sudden intense anxiety episodes,,,HIGH,unknown,EMA_self_report,smartphone EMA app,momentary,"In this moment, how intense is a sudden, high-arousal anxiety spike? Please rate on a scale from 1 to 9.",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID003,criterion,C02,custom,Acute chest tightness during episodes,,,HIGH,unknown,EMA_self_report,smartphone EMA app,momentary,"In this moment, how intense is chest constriction or tightness during anxiety episodes?",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID003,criterion,C03,custom,Belief of imminent fainting in public,,,HIGH,unknown,EMA_self_report,smartphone EMA app,momentary,"In this moment, how strong is your belief that you are about to faint or lose consciousness in public?",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID003,criterion,C04,custom,Social-evaluative embarrassment concern,,,MED,unknown,EMA_self_report,smartphone EMA app,momentary,"Right now, how worried are you about being judged by others during symptoms?",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID003,criterion,C05,custom,Immediate safety-checking behavior (pulse checking),,,MED,unknown,EMA_self_report,smartphone EMA app,momentary,"Right now, rate your urge to check your pulse or physical signs.",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID003,criterion,C06,custom,Immediate escape/exit planning,,,MED,unknown,EMA_self_report,smartphone EMA app,momentary,"In this moment, how strong is the urge to plan an escape from the current environment?",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID003,criterion,C07,custom,Perceived unpredictability/lack of control over episodes,,,MED,unknown,EMA_self_report,smartphone EMA app,momentary,"In this moment, do you feel episodes occur randomly and are unpredictable?",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID003,criterion,C08,custom,Attention shift to internal bodily sensations,,,MED,unknown,EMA_self_report,smartphone EMA app,momentary,"In this moment, how much are you focusing on internal bodily sensations (heartbeat/chest) rather than external surroundings?",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID003,predictor,P01,,Panic-onset breathing regulation and autonomic arousal control,BIO > Interoception_and_Bodily_Sensations > Respiratory_Regulation,BIOxPSYCHO,HIGH,,EMA_self_report,smartphone EMA app,momentary,"In this moment, how easy is it to perform slow, controlled breaths? (1=very difficult, 9=very easy)",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID003,predictor,P02,,Pulse/heart rate monitoring urge,BIO > Cardiovascular_Sensation_Sensitivity > Pulse_Check_Intensity,BIO,MED,,EMA_self_report,smartphone EMA app,momentary,"Right now, how strong is your urge to check your pulse or chest signs?",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID003,predictor,P03,,Interoceptive attention focus,PSYCHO > Interoception_and_Awareness > Attention_to_Bodily_Sensations,PSYCHO,MED,,EMA_self_report,smartphone EMA app,momentary,"In this moment, how much are you focusing on internal bodily sensations (heartbeat/chest) rather than external surroundings?",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID003,predictor,P04,,Social evaluative context sensitivity,SOCIAL > Social_Evaluative_Processing > Public_Exposure_Sensitivity,SOCIAL,MED,,EMA_self_report,smartphone EMA app,momentary,"In this moment, how worried are you about being judged by others in this public setting?",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID003,predictor,P05,,Escape-urge tolerance and safety-planning,PSYCHO > Behavioral_Self_Regulation > Escape_and_Safety_Planning,PSYCHO,MED,,EMA_self_report,smartphone EMA app,momentary,"In this moment, how strong is your urge to leave the current environment?",1-9,6,since_last_prompt,high
